,song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,labels
13909,From All Who Came Before,BPMoore,2019-11-29,17,none,22,0.924,0.103,182256.0,0.114,0.943,3,0.0762,-17.742,0,0.0358,66.51100000000001,0.0783,5
13910,Escape Artist,Zoë Keating,2010,45,bow pop,43,0.8340000000000001,0.542,394507.0,0.14,0.87,0,0.182,-15.380999999999998,1,0.0344,75.516,0.0753,5
13911,Stretch Your Eyes,Agnes Obel,2016-10-21,44,chamber pop,66,0.7609999999999999,0.589,311408.0,0.306,0.72,8,0.146,-16.09,0,0.0303,141.923,0.535,1
13912,Gloaming,Angus MacRae,2019-11-01,42,compositional ambient,52,0.8170000000000001,0.158,359629.0,0.329,0.921,5,0.0772,-14.133,0,0.0376,106.32,0.0384,1
13913,brot (lisboa) - live,Ólafur Arnalds,2019-11-15,47,bow pop,70,0.962,0.0677,194319.0,0.0645,0.718,9,0.0822,-28.531,1,0.0481,58.429,0.0379,1
13914,196 Hz - Pt. 2,Dustin O'Halloran,2019-11-08,40,compositional ambient,64,0.818,0.11,114920.0,0.0906,0.858,7,0.147,-24.567,0,0.0482,69.868,0.0375,1
13915,Harvester of Sorrow,Little Kruta,2019-10-25,36,none,34,0.34,0.403,227020.0,0.11,0.00125,9,0.109,-21.207,1,0.0555,152.102,0.406,4
13916,Sines,Tom Ashbrook,2019-10-25,38,none,25,0.972,0.122,195306.0,0.129,0.28300000000000003,4,0.0895,-17.535,1,0.0408,69.267,0.0989,1
13917,Drifting Circles,Anne Müller,2019-10-30,39,none,46,0.957,0.8009999999999999,420901.0,0.34600000000000003,0.913,7,0.0989,-14.296,1,0.11,137.971,0.309,1
13918,Diamond Meadows,Anthony Phillips,2019-10-25,42,art rock,38,0.73,0.271,198067.0,0.409,0.8759999999999999,0,0.133,-10.827,1,0.0376,81.097,0.106,5
13919,Boy 1904 - Liminal Remix,Liminal,2018-05-08,39,none,0,0.962,0.1,304240.0,0.292,0.974,7,0.13699999999999998,-16.982,1,0.0356,89.113,0.0376,1
13920,Autumn Rain Rework,Vivian Roost,2019-11-08,38,none,35,0.81,0.342,317765.0,0.4370000000000001,0.8340000000000001,8,0.387,-13.005999999999998,1,0.0341,172.55200000000005,0.0394,1
13921,Laliskokka,Donja Djember,2019-10-14,35,none,26,0.99,0.272,269133.0,0.0387,0.903,2,0.106,-21.978,0,0.0389,151.07399999999996,0.0756,5
13922,they sink - TOKiMONSTA remix,Ólafur Arnalds,2019-07-19,45,bow pop,70,0.691,0.657,282627.0,0.441,0.887,8,0.118,-12.429,1,0.0388,124.988,0.113,1
13923,Elsewhere Anchises,David Holmes,2016-10-21,37,big beat,48,0.716,0.252,290769.0,0.184,0.48,0,0.0822,-19.926,1,0.0342,74.52600000000002,0.104,5
13924,Coeur,Rob Simonsen,2019-09-06,38,soundtrack,54,0.899,0.183,315787.0,0.15,0.8690000000000001,7,0.0895,-25.694000000000006,0,0.0333,143.989,0.071,1
13925,East London Street - Edit,Hidden Orchestra,2017-09-22,36,dark jazz,48,0.307,0.504,238401.0,0.52,0.951,7,0.0759,-14.637,1,0.0345,99.926,0.112,3
13926,Electric Counterpoint: III. Fast,Sean Shibe,2018-09-21,38,classical guitar,28,0.8590000000000001,0.517,274725.0,0.456,0.926,4,0.0812,-13.78,0,0.0335,96.035,0.28,5
13927,The Calm Before,Poppy Ackroyd,2017-10-27,31,bow pop,51,0.964,0.524,369148.0,0.313,0.914,3,0.0981,-18.135,1,0.0417,169.96900000000005,0.138,5
13928,Suite No. 1: III. —,Edouard Cheritel,2019-11-15,37,none,29,0.918,0.578,206250.0,0.373,0.939,11,0.311,-14.434,1,0.0721,151.94,0.0392,1
13929,Promenade,DopeClass,2019-04-26,34,none,23,0.13,0.5379999999999999,182618.0,0.69,0.846,7,0.0933,-8.97,0,0.0517,191.924,0.23,3
13930,Mauer Blues,Federico Albanese,2018-02-23,47,compositional ambient,51,0.873,0.4370000000000001,241115.0,0.34700000000000003,0.86,1,0.0953,-20.922,1,0.0401,119.999,0.112,5
13931,Bloodstream,Tokio Myers,2017-11-17,51,uk alternative pop,48,0.802,0.225,215747.0,0.423,0.965,1,0.0805,-8.954,1,0.032,76.097,0.0714,5
13932,Close Encounter,Penguin Cafe,2017-06-16,2,compositional ambient,41,0.76,0.235,263824.0,0.28600000000000003,0.8029999999999999,3,0.336,-14.314,1,0.0322,95.229,0.126,5
13933,A,Thomas Farnon,2018-03-10,41,none,35,0.638,0.0598,232000.0,0.191,0.897,7,0.0956,-16.699,0,0.04,54.067,0.0371,1
13934,Steep Hills of Vicodin Tears,A Winged Victory for the Sullen,2011-09-12,45,ambient,51,0.7809999999999999,0.13699999999999998,269237.0,0.0686,0.885,11,0.106,-21.733,1,0.0391,70.65899999999998,0.0479,1
13935,Two different worlds,Jens Ole Wowk McCoy,2017-01-25,2,none,24,0.941,0.28800000000000003,128000.0,0.017,0.924,1,0.078,-28.248,1,0.0385,69.49600000000001,0.0691,5
13936,Starwood Choker,Bing & Ruth,2017-02-17,49,ambient,44,0.903,0.153,376956.0,0.198,0.933,11,0.0977,-19.542,1,0.0333,85.738,0.0356,1
13937,Pi,Anne Sofie von Otter,2016-09-30,37,choral,49,0.976,0.541,257400.0,0.218,0.0226,0,0.08800000000000001,-14.46,1,0.0405,103.343,0.637,2
13938,Salt Point,Julia Kent,2019-11-07,35,bow pop,42,0.926,0.39,197690.0,0.15,0.929,5,0.0821,-16.555,1,0.0298,96.042,0.0376,1
13939,Clear Language,Balmorhea,2017-09-22,56,background music,58,0.956,0.397,193387.0,0.0767,0.856,5,0.0992,-15.786,1,0.0374,122.626,0.0365,1
13940,Jesus' Blood Never Failed Me Yet,Gavin Bryars,2015-11-20,34,bow pop,37,0.823,0.123,1562000.0,0.132,0.314,9,0.0558,-19.299,1,0.0348,78.212,0.174,1
13941,Ave,Pablo Nouvelle,2016-01-29,39,swiss indie,48,0.952,0.5870000000000001,247600.0,0.0877,0.931,7,0.115,-23.077,0,0.0428,159.80100000000004,0.0922,1
13942,Wednesday (Is The New Friday),Floex,2018-06-22,37,czech electronic,41,0.353,0.602,341253.0,0.556,0.892,10,0.113,-11.19,1,0.0326,130.019,0.218,3
13943,Heyr Himnasmiður,Hildur Guðnadóttir,2014-06-30,39,cello,67,0.986,0.189,189080.0,0.0202,0.723,7,0.109,-23.986,1,0.0473,123.88,0.0369,1
13944,Soul Alphabet,Colleen,2015-04-07,50,ambient,46,0.928,0.644,294256.0,0.324,0.963,7,0.0933,-21.811,1,0.0502,91.365,0.523,1
13945,unfold,Ólafur Arnalds,2018-08-24,51,bow pop,70,0.982,0.743,238429.0,0.191,0.879,3,0.0909,-19.987,0,0.0436,120.009,0.0885,5
13946,Chi No Oto,Francesco Tristano,2019-05-03,35,neo-classical,52,0.985,0.412,145440.0,0.091,0.934,0,0.139,-20.672,0,0.0387,90.279,0.0808,5
13947,In a River (Acoustic Instrumental),Rostam,2018-11-02,37,art pop,58,0.851,0.529,214187.0,0.285,0.929,7,0.217,-16.773,1,0.0264,78.007,0.279,1
13948,Part 1.0,Jóhann Jóhannsson,2004,31,bow pop,65,0.503,0.154,121875.0,0.0264,0.914,0,0.116,-25.665,1,0.0507,72.039,0.0305,5
13949,Fight to Make It Up,Takénobu,2019-05-24,35,bow pop,37,0.923,0.701,342401.0,0.32299999999999995,0.471,5,0.0927,-10.418,1,0.0326,124.022,0.403,2
13950,Yu Yi,Andre Corea,2019-11-07,29,none,33,0.946,0.174,281851.0,0.151,0.938,10,0.0987,-19.622,0,0.0476,121.102,0.0535,1
13951,Blooming (In C Minor) - Extended Version,Niklas Paschburg,2019-03-15,34,compositional ambient,52,0.29,0.536,431213.0,0.6559999999999999,0.775,0,0.0757,-12.388,0,0.0402,109.981,0.0689,3
13952,Grey Light (Christian Löffler Remix),Francesco Tristano,2018-04-27,46,neo-classical,52,0.0223,0.723,367307.0,0.478,0.863,2,0.136,-13.345999999999998,1,0.041,116.0,0.032,3
13953,Empty Jar,Phaeleh,2017-09-08,40,chillstep,51,0.303,0.504,379567.0,0.185,0.7340000000000001,2,0.112,-19.545,1,0.0343,86.00200000000002,0.0493,5
13954,We're Here,Ben Lukas Boysen,2017-04-21,2,abstract idm,52,0.974,0.113,257170.0,0.193,0.931,2,0.0692,-16.863,0,0.04,70.097,0.0733,5
13955,Tree Strings,Jonny Greenwood,2018-03-09,35,british contemporary classical,53,0.8320000000000001,0.222,310813.0,0.285,0.863,5,0.0933,-12.43,1,0.0321,62.467,0.0376,1
13956,Enjoy the Light - Piano and String Quintet,Dardust,2017-03-17,33,compositional ambient,56,0.831,0.344,258301.0,0.247,0.959,0,0.11,-14.604,1,0.0376,127.937,0.0687,5
13957,MHope,James Heather,2017-08-18,58,compositional ambient,56,0.98,0.151,297520.0,0.099,0.7979999999999999,1,0.0979,-22.14,0,0.0483,62.42100000000001,0.0366,5
13958,Doll,Bruno Sanfilippo,2019-01-01,34,compositional ambient,42,0.975,0.54,313915.0,0.0692,0.909,1,0.107,-20.34,1,0.0382,135.024,0.0619,5
13959,Snowy Night Tale,Masayoshi Fujita,2018-07-27,35,ambient,34,0.966,0.183,334230.0,0.146,0.9,8,0.0935,-16.343,0,0.0369,95.33,0.0634,1
13960,Drift Apart,Break of Reality,2014-03-25,32,cello,39,0.458,0.109,267720.0,0.266,0.8590000000000001,9,0.111,-12.843,0,0.0413,80.887,0.117,1
13961,"偷吃 (feat. BR,異鄉人 & 吉姆)",大支,2019-12-02,0,chinese hip hop,43,0.0392,0.727,224000.0,0.795,0.0,1,0.226,-7.2120000000000015,1,0.28300000000000003,150.009,0.32,6
13962,Coconut Tree,CHING G SQUAD,2019-01-22,32,chinese hip hop,45,0.4370000000000001,0.8009999999999999,217707.0,0.504,0.0,8,0.0672,-7.8439999999999985,0,0.0654,128.96,0.964,0
13963,東北季風,RPG,2019-11-29,16,chinese hip hop,44,0.205,0.6829999999999999,259412.0,0.611,7.06e-05,1,0.206,-9.9,1,0.182,136.095,0.308,6
13964,啥款 (Feat.K9),小春Kenzy,2019-11-26,28,taiwan hip hop,33,0.037000000000000005,0.7020000000000001,167000.0,0.606,0.0,11,0.36,-7.2,0,0.269,158.922,0.4970000000000001,0
13965,Follow (feat. Dizkar),Lu1,2019-10-08,39,chinese hip hop,35,0.0268,0.7829999999999999,191693.0,0.613,0.0,4,0.117,-6.711,1,0.151,97.019,0.711,6
13966,FEEL GOOD,满舒克,2019-12-02,0,chinese hip hop,35,0.462,0.7170000000000001,208777.0,0.8640000000000001,0.0,0,0.0948,-3.016,0,0.219,167.928,0.6920000000000001,6
13967,炸掉,逆流音樂,2019-11-29,0,none,0,0.124,0.585,323749.0,0.902,0.0,8,0.158,-5.292999999999998,1,0.266,164.141,0.532,0
13968,"Ain't Worried (feat. FRαNKIE阿法, AYRoll & DJ MR.SKIN)",CHILLBAKA,2019-11-06,36,taiwan hip hop,23,0.63,0.8190000000000001,222600.0,0.8140000000000001,0.000414,7,0.124,-5.424,1,0.129,100.009,0.581,0
13969,放著咱的歌,臭屁嬰仔,2019-10-16,12,chinese hip hop,39,0.603,0.934,207573.0,0.87,2.7e-05,9,0.128,-4.181,1,0.11,129.958,0.778,0
13970,"天的創作 (電影 ""第九分局"" 主題曲)",瘦子ESO,2019-08-19,46,taiwan hip hop,32,0.094,0.872,175109.0,0.838,0.0,8,0.583,-4.684,1,0.232,92.046,0.431,0
13971,失眠 (Remix),MC 耀宗,2019-07-12,29,chinese hip hop,38,0.675,0.7290000000000001,249454.0,0.7140000000000001,2.7600000000000007e-05,4,0.0673,-7.9,0,0.0425,100.019,0.251,2
13972,BLUE SKY,婁峻碩,2019-05-31,30,chinese hip hop,39,0.45,0.861,202071.0,0.7290000000000001,0.0,0,0.116,-8.099,0,0.0837,144.07,0.713,6
13973,很孤單,李杰明 W.M.L,2019-11-25,32,chinese hip hop,37,0.329,0.597,251538.0,0.847,0.0,7,0.0874,-5.46,1,0.0366,155.993,0.705,0
13974,Drink-Drink-Drink feat. 國蛋 GorDoN,孫尤安,2019-10-30,39,taiwan hip hop,32,0.703,0.735,211296.0,0.54,0.000452,5,0.135,-9.545,1,0.0675,134.984,0.39,2
13975,不死鳥之歌,屁孩 Ryan,2019-11-22,41,chinese hip hop,47,0.259,0.863,225974.0,0.615,0.0,10,0.56,-8.277999999999999,1,0.418,136.064,0.491,0
13976,Take Me Out To The Ball Game,ONER木子洋,2019-11-08,36,chinese hip hop,24,0.00655,0.8390000000000001,166467.0,0.63,8.379999999999999e-05,9,0.0864,-8.772,1,0.0421,129.999,0.371,0
13977,破窗 (feat. 韓森) [2019反菸拒檳毒主題曲],MC 耀宗,2019-11-22,31,chinese hip hop,38,0.67,0.7340000000000001,198000.0,0.757,1.6e-06,0,0.162,-5.408,1,0.0566,120.006,0.5579999999999999,2
13978,夏日迷幻YUE,Pretty MAfia$,2019-09-10,39,chinese hip hop,27,0.584,0.637,185143.0,0.679,0.0,9,0.067,-9.244,0,0.152,139.857,0.406,4
13979,去蕪存菁,Dizzy Dizzo,2019-10-04,41,chinese hip hop,37,0.511,0.85,142041.0,0.486,2.3e-05,6,0.101,-7.962999999999999,0,0.182,97.977,0.44,4
13980,Love Game,CSC-LegIoN,2019-10-16,42,chinese hip hop,29,0.475,0.8390000000000001,204467.0,0.585,0.0,5,0.0843,-8.019,0,0.202,95.006,0.862,0
13981,Oh My Bro,彼得魚 Peter Fish,2019-11-22,32,none,20,0.561,0.857,254976.0,0.601,3.38e-06,9,0.0869,-11.732,1,0.0881,130.131,0.312,4
13982,Skyline,CED,2019-09-24,41,taiwan hip hop,28,0.426,0.81,279629.0,0.482,0.0,2,0.0931,-11.759,1,0.0778,94.994,0.504,6
13983,人間天堂,王以太,2019-10-10,32,chinese hip hop,43,0.25,0.737,207165.0,0.669,0.0,7,0.0982,-8.664,1,0.202,89.917,0.71,0
13984,喜新戀舊,Jony J,2018-11-26,47,chinese hip hop,49,0.49,0.779,262958.0,0.541,0.0,10,0.0744,-7.22,0,0.17,140.05,0.529,0
13985,好南,RPG,2019-08-27,27,chinese hip hop,44,0.42,0.7979999999999999,247500.0,0.7240000000000001,0.0,5,0.7959999999999999,-7.727,0,0.158,95.948,0.856,6
13986,健康快樂,莫宰羊,2019-10-24,43,chinese hip hop,44,0.655,0.6809999999999999,214527.0,0.591,2.52e-05,4,0.155,-7.459,0,0.0952,78.013,0.48,2
13987,Fiona (Remix),MC 耀宗,2019-06-21,27,chinese hip hop,38,0.627,0.7070000000000001,246129.0,0.816,0.0,0,0.285,-5.664,0,0.184,159.918,0.415,6
13988,帥哥,李爾新,2019-03-27,42,chinese hip hop,33,0.256,0.8240000000000001,191985.0,0.585,0.0,9,0.107,-8.11,1,0.151,101.041,0.35600000000000004,0
13989,酒声,黃旭,2019-11-18,37,chinese hip hop,47,0.417,0.6559999999999999,284873.0,0.491,0.0,1,0.113,-6.449,0,0.118,109.859,0.105,2
13990,In the Summer,岳伽南K!yo,2018-06-14,43,chinese electropop,32,0.35100000000000003,0.6579999999999999,217412.0,0.8690000000000001,2.65e-06,2,0.26,-5.907,0,0.105,169.97299999999996,0.91,6
13991,FALLIN,满舒克,2019-11-14,36,chinese hip hop,35,0.0783,0.825,306224.0,0.5710000000000001,2.14e-05,0,0.0888,-7.575,1,0.0372,114.991,0.244,6
13992,AFTER PARTY,SAVAGE.M,2018-07-16,21,taiwan hip hop,31,0.332,0.6829999999999999,230000.0,0.57,0.0,9,0.0812,-8.384,1,0.0311,95.997,0.263,0
13993,你的太阳镜,ChinoYang,2019-08-30,40,chinese hip hop,27,0.17800000000000002,0.677,177391.0,0.726,0.0,0,0.122,-6.896,0,0.414,184.054,0.715,6
13994,塑膠,8ball,2019-09-24,43,chinese hip hop,35,0.0355,0.804,196322.0,0.685,1.18e-06,1,0.112,-4.176,1,0.15,169.072,0.655,6
13995,兵法,頑童Mj116,2019-10-25,48,chinese hip hop,56,0.0397,0.643,170692.0,0.873,0.0,11,0.369,-4.559,1,0.145,172.06400000000005,0.648,0
13996,Watermelon,CHING G SQUAD,2019-09-20,49,chinese hip hop,45,0.272,0.6829999999999999,211957.0,0.804,6.459999999999997e-05,7,0.209,-6.622999999999998,0,0.0399,98.001,0.423,0
13997,走到飛 (完整版),呂士軒 | ØZI | 吳卓源 | 熊仔 | B.C.W | Barry | 大支,2018-11-14,25,taiwan hip hop,13,0.0109,0.637,304966.0,0.797,0.0,8,0.127,-2.668,0,0.09,148.048,0.194,0
13998,R&B Girl (feat. J.Sheon),頑童Mj116,2019-02-27,49,chinese hip hop,56,0.126,0.672,259827.0,0.589,0.0,0,0.149,-7.569,1,0.32299999999999995,176.017,0.617,6
13999,美美的,VEX,2019-09-24,42,chinese hip hop,28,0.6629999999999999,0.573,172973.0,0.45,0.0,6,0.11,-9.726,0,0.0747,203.901,0.506,4
14000,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,2019-11-01,89,atl hip hop,93,0.158,0.848,279907.0,0.713,0.0,7,0.0765,-5.636,0,0.17600000000000002,111.984,0.509,0
14001,On the Inside,Godfather of Harlem,2019-11-29,59,none,59,0.121,0.812,186675.0,0.615,0.0,1,0.108,-6.634,0,0.368,163.97400000000005,0.512,6
14002,"Options (feat. PnB Rock, Gucci Mane & 2 Chainz)",Fabolous,2019-11-29,48,dance pop,77,0.203,0.674,225333.0,0.563,0.0,1,0.239,-7.404,0,0.218,161.986,0.679,6
14003,Immortal,21 Savage,2019-10-31,85,atl hip hop,89,0.00813,0.741,254723.0,0.87,0.0,6,0.114,-3.494,0,0.503,184.194,0.6629999999999999,0
14004,VIBEZ,DaBaby,2019-09-27,88,nc hip hop,93,0.113,0.768,144935.0,0.652,0.0,1,0.107,-2.708,0,0.307,154.187,0.777,6
14005,Up The Smoke (with Offset),Stunna 4 Vegas,2019-11-08,77,southern hip hop,73,0.0512,0.907,188048.0,0.765,0.0,4,0.153,-7.042999999999998,1,0.426,142.99200000000005,0.8959999999999999,6
14006,Start Wit Me (feat. Gunna),Roddy Ricch,2019-10-25,84,melodic rap,85,0.0401,0.924,146656.0,0.466,0.0,4,0.109,-9.472,0,0.244,130.03799999999998,0.539,6
14007,Make No Sense,YoungBoy Never Broke Again,2019-10-11,86,baton rouge rap,91,0.0208,0.8759999999999999,148630.0,0.733,0.0,10,0.0999,-4.478,0,0.333,154.904,0.962,0
14008,Like A Pro,Blac Youngsta,2019-11-29,50,pop rap,67,0.00518,0.8640000000000001,177008.0,0.483,0.0,8,0.0755,-5.147,1,0.363,164.916,0.428,0
14009,Death (feat. DaBaby),Trippie Redd,2019-11-12,80,melodic rap,92,0.0579,0.802,172196.0,0.82,0.0,10,0.149,-5.9689999999999985,0,0.146,164.005,0.613,0
14010,Stuck In A Dream (feat. Gunna),Lil Mosey,2019-09-17,83,melodic rap,85,0.444,0.753,123560.0,0.652,0.0,10,0.117,-5.943,0,0.0753,139.96200000000002,0.745,0
14011,Ballin' (with Roddy Ricch),Mustard,2019-06-28,88,cali rap,84,0.392,0.809,180435.0,0.545,0.0,7,0.151,-6.678,1,0.0735,97.008,0.244,0
14012,F.N,Lil Tjay,2019-08-09,80,melodic rap,86,0.32299999999999995,0.562,224000.0,0.502,0.0,6,0.0757,-10.269,0,0.255,120.104,0.322,0
14013,Bad Bad Bad (feat. Lil Baby),Young Thug,2019-08-16,86,atl hip hop,93,0.0976,0.974,149040.0,0.596,0.0,6,0.151,-8.888,1,0.184,111.959,0.892,0
14014,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,2019-11-15,82,melodic rap,91,0.0187,0.512,183589.0,0.623,0.0,9,0.13,-6.553,0,0.0808,112.15,0.219,0
14015,How I Move (feat. Lil Baby),Flipp Dinero,2019-11-15,76,melodic rap,73,0.102,0.826,224916.0,0.635,0.0,5,0.245,-5.181,0,0.212,119.954,0.8079999999999999,6
14016,RAW SHIT (feat. Migos),DaBaby,2019-09-27,81,nc hip hop,93,0.0273,0.8740000000000001,216678.0,0.7140000000000001,0.0,5,0.35600000000000004,-4.9460000000000015,1,0.233,130.046,0.85,6
14017,BIG,Young M.A,2019-09-27,78,hip hop,74,0.0408,0.86,225920.0,0.507,6.15e-06,0,0.14,-5.776,0,0.369,85.005,0.15,6
14018,Juicy,Doja Cat,2019-08-15,84,la indie,84,0.0856,0.7859999999999999,202333.0,0.6579999999999999,0.0,0,0.0689,-2.61,1,0.0661,170.037,0.458,6
14019,Love Me More,Trippie Redd,2019-11-01,80,melodic rap,92,0.22,0.638,143713.0,0.539,0.0,10,0.241,-5.853,1,0.0504,83.381,0.247,0
14020,On The Road (feat. Meek Mill & Lil Baby),Post Malone,2019-09-06,63,dfw rap,100,0.0589,0.442,218320.0,0.737,0.0,7,0.102,-5.046,1,0.109,112.93,0.21,0
14021,Mood Swings,A Boogie Wit da Hoodie,2019-09-13,81,melodic rap,91,0.235,0.943,156893.0,0.664,5.84e-06,4,0.112,-5.952000000000001,0,0.106,120.051,0.93,6
14022,Enemies (feat. DaBaby),Post Malone,2019-09-06,65,dfw rap,100,0.0588,0.542,196760.0,0.674,0.0,6,0.0955,-4.169,1,0.21,76.388,0.667,0
14023,Big Boy Diamonds (feat. Kodak Black & London On Da Track),Gucci Mane,2019-10-18,77,atl hip hop,87,0.0307,0.883,151482.0,0.635,0.0,0,0.114,-6.284,0,0.299,129.042,0.542,6
14024,G Walk (with Chris Brown),Lil Mosey,2019-06-07,71,melodic rap,85,0.275,0.7440000000000001,141333.0,0.7090000000000001,0.0,0,0.126,-5.359,1,0.101,89.969,0.72,6
14025,I Think I Luv Her,Tyla Yaweh,2019-09-27,78,cali rap,71,0.000456,0.902,160742.0,0.608,0.0,11,0.0621,-6.238,1,0.27,84.001,0.836,0
14026,Ready Set (feat. Big Sean),Kash Doll,2019-10-18,73,deep pop r&b,70,0.00252,0.8490000000000001,165375.0,0.62,0.000283,4,0.113,-5.921,0,0.0589,96.005,0.481,6
14027,Carbonated Water,Ski Mask The Slump God,2019-10-31,77,miami hip hop,83,0.0546,0.938,141040.0,0.5589999999999999,0.0,10,0.157,-6.734,1,0.312,119.901,0.76,0
14028,Take It Down (feat. Offset),Pardison Fontaine,2019-11-15,65,nyc rap,65,0.0393,0.917,208976.0,0.494,0.0,1,0.194,-5.772,1,0.085,143.048,0.341,6
14029,Mad Blessings,Yung Raja,2019-11-08,57,singaporean hip hop,47,0.253,0.813,183226.0,0.483,0.274,0,0.114,-8.895,1,0.0656,93.035,0.473,6
14030,2 The Face,88rising,2019-10-11,62,pop,80,0.168,0.649,151532.0,0.684,1.18e-05,10,0.141,-7.601,0,0.0814,171.99400000000003,0.342,0
14031,Westside,Flipp Dinero,2019-11-22,60,melodic rap,73,0.0571,0.812,224023.0,0.7070000000000001,0.0,8,0.102,-5.0139999999999985,0,0.394,179.97099999999998,0.45,0
14032,100 Degrees,Rich Brian,2019-07-26,78,indonesian hip hop,79,0.118,0.7559999999999999,166146.0,0.648,0.0,0,0.515,-5.287000000000001,1,0.0731,80.979,0.657,6
14033,TITANIC (feat. Rich Brian),Jackson Wang,2019-10-25,67,hong kong hip hop,72,0.0463,0.894,141147.0,0.748,0.0,11,0.057,-8.22,0,0.338,99.983,0.6970000000000001,0
14034,MAMACITA,Tyga,2019-10-25,82,hip hop,91,0.0257,0.7859999999999999,202653.0,0.733,0.0,6,0.14300000000000002,-4.961,0,0.127,101.046,0.358,0
14035,WDRGAF (feat. Ocho the Bullet),Zelijah,2019-09-05,49,pinoy hip hop,45,0.0698,0.966,150851.0,0.6459999999999999,0.0,1,0.0389,-7.138,1,0.109,105.002,0.69,6
14036,Glocc in My Pants (feat. YBN Nahmir),$tupid Young,2019-09-20,53,cali rap,59,0.298,0.862,129427.0,0.691,0.0,9,0.209,-7.94,1,0.0596,104.014,0.632,0
14037,Routine (feat. Rick Ross & Meek Mill),Wale,2019-10-11,70,hip hop,79,0.0796,0.74,217060.0,0.7120000000000001,0.0,9,0.491,-7.188,1,0.415,146.315,0.652,0
14038,Not Nice,BAER,2019-11-22,37,la pop,42,0.0293,0.728,136709.0,0.503,2.8e-06,2,0.106,-7.17,1,0.215,158.03799999999995,0.322,6
14039,P.S.A.,Kalou,2019-10-31,46,hong kong hip hop,42,0.067,0.8320000000000001,203677.0,0.57,0.0,1,0.24,-9.357,1,0.234,131.887,0.524,6
14040,Racks On Me,Kalou,2019-11-14,42,hong kong hip hop,42,0.075,0.672,143448.0,0.648,0.0,6,0.276,-8.704,0,0.205,174.1,0.484,0
14041,All Facts (feat. Ty Dolla $ign),G-Eazy,2019-09-19,68,hip hop,87,0.0691,0.528,180581.0,0.705,0.0,0,0.109,-4.767,0,0.35200000000000004,160.014,0.645,6
14042,VOODOO,YETI PACK,2019-10-18,45,singaporean pop,35,0.251,0.8220000000000001,177517.0,0.662,0.00136,2,0.08800000000000001,-8.888,1,0.35600000000000004,145.05700000000004,0.617,6
14043,In the Morning,sKarm,2019-11-24,35,pinoy alternative rap,33,0.13,0.7090000000000001,244720.0,0.73,0.0,7,0.0638,-6.64,1,0.264,90.388,0.363,0
14044,Shots,Lil Tecca,2019-08-30,65,melodic rap,89,0.525,0.8290000000000001,109373.0,0.5820000000000001,0.0,7,0.0759,-5.721,0,0.0415,108.028,0.51,0
14045,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",DaBaby,2019-09-27,74,nc hip hop,93,0.0387,0.6759999999999999,214893.0,0.664,0.0,8,0.0475,-4.435,1,0.343,161.86700000000005,0.838,0
14046,On God,Kanye West,2019-10-25,84,chicago rap,95,0.0671,0.41,136351.0,0.8859999999999999,0.0,9,0.461,-4.413,0,0.155,72.577,0.393,0
14047,The Prince,Bohan Phoenix,2019-10-18,45,chinese hip hop,40,0.285,0.617,152471.0,0.799,0.000711,6,0.799,-6.0520000000000005,0,0.326,85.04299999999998,0.537,0
14048,Sticks Like Wukong,Dave from Work,2019-08-10,44,none,32,0.33,0.826,132915.0,0.8190000000000001,0.0,5,0.0938,-3.526,1,0.4270000000000001,75.023,0.442,0
14049,Clownin (feat. Malli),Zelijah,2019-09-26,48,pinoy hip hop,45,0.14300000000000002,0.887,137006.0,0.648,0.0,10,0.0812,-8.043,0,0.332,75.986,0.6990000000000001,0
14050,Last Name (feat. Lil Durk),Future,2019-11-15,73,atl hip hop,89,0.17,0.6709999999999999,209587.0,0.568,0.0,0,0.139,-6.48,1,0.421,113.296,0.336,6
14051,"DOMO (Feat. ShiGGa Shay, SonaOne & JP THE WAVY)",JuniorChef,2019-10-01,45,none,33,0.134,0.5870000000000001,234286.0,0.69,0.0,0,0.3,-4.923,0,0.271,167.952,0.49,6
14052,Bezerk (feat. A$AP Ferg & Hit-Boy),Big Sean,2019-08-26,79,detroit hip hop,86,0.0164,0.684,151067.0,0.687,0.0,2,0.253,-4.673,1,0.2,184.026,0.265,6
14053,LONELY,YETI PACK,2019-11-15,39,singaporean pop,35,0.271,0.545,183047.0,0.825,2.37e-05,3,0.111,-5.751,0,0.0782,159.934,0.486,6
14054,Stay Real,Erick Sermon,1993-10-19,44,alternative hip hop,54,0.0088,0.789,235467.0,0.757,0.006959999999999999,11,0.625,-9.232,1,0.215,97.641,0.525,0
14055,Check N' Me Out,Def Squad,1998-01-01,43,hardcore hip hop,36,0.0627,0.6609999999999999,235400.0,0.727,0.0,11,0.114,-8.102,0,0.436,88.499,0.826,0
14056,Headbanger,EPMD,1999-01-01,42,east coast hip hop,57,0.0844,0.679,291133.0,0.885,0.0,11,0.334,-4.1560000000000015,0,0.309,96.643,0.654,0
